"Name","Total Time","Total Time (CPU)","Hits"
"      org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    java.lang.Thread.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"     org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"      org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.apache.catalina.core.StandardWrapperValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                     java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                      java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                       org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                        java.lang.Thread.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"    org.springframework.web.filter.FormContentFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"     org.springframework.web.filter.FormContentFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"      org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.apache.catalina.core.StandardWrapperValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                     org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                      org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                       org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                        org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                         java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                          java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                           org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                            java.lang.Thread.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
" org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","97,1 ms (-0 %)","97,1 ms (-0 %)","1"
"  org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"    org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"     org.apache.catalina.core.StandardWrapperValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"      org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    java.lang.Thread.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
" org.springframework.web.filter.FormContentFilter.doFilterInternal ()","97,1 ms (-0 %)","97,1 ms (-0 %)","1"
"  org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"    org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"     org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"      org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.apache.catalina.core.StandardWrapperValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                     java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                      java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                       org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                        java.lang.Thread.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
" org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","97,1 ms (-0 %)","97,1 ms (-0 %)","1"
"  org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"    org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"     org.springframework.web.filter.FormContentFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"      org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.apache.catalina.core.StandardWrapperValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                     org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                      org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                       org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                        org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                         java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                          java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                           org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                            java.lang.Thread.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
" org.apache.tomcat.websocket.server.WsFilter.doFilter ()","97,1 ms (-0 %)","97,1 ms (-0 %)","1"
"  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"   org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"    org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"     org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"       org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"         org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"           org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"            org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"             org.springframework.web.filter.OncePerRequestFilter.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"               org.apache.catalina.core.ApplicationFilterChain.doFilter ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                 org.apache.catalina.core.StandardContextValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                  org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                   org.apache.catalina.core.StandardHostValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                    org.apache.catalina.valves.ErrorReportValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                     org.apache.catalina.core.StandardEngineValve.invoke ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                      org.apache.catalina.connector.CoyoteAdapter.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                       org.apache.coyote.http11.Http11Processor.service ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                        org.apache.coyote.AbstractProcessorLight.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                         org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                          org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                           org.apache.tomcat.util.net.SocketProcessorBase.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                            java.util.concurrent.ThreadPoolExecutor.runWorker ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                             java.util.concurrent.ThreadPoolExecutor$Worker.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
"                              org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","0,0 ms (0 %)","0,0 ms (0 %)","1"
